event_id,event_type,event_timestamp,plan_id,validity_unit,validity_duration,plan_status,_valid_from,_valid_to,_is_current_state
evt_0T4PjYR04UNnGc2o9F0ScTmWNVWc,plan.created,2022-04-29 17:00:28.794Z,pln_0T4PXsm84UNnGc4u2t6rAE01VIrO,day,30,available,2022-04-29 16:14:07.000Z,,true
evt_0T4PjYPZ4UNnGc4azmbk7dASfzRP,plan.created,2022-04-29 17:00:28.705Z,pln_0T4PcQqx4UNnGc0DGSSeUqMD4c8C,day,30,available,2022-04-29 16:32:11.000Z,,true
evt_0T5RsiH44UNnGc0uKspfMAcOi2Rz,plan.created,2022-05-10 16:18:17.074Z,pln_0T5PRa744UNnGc4xUkM2N2kj0McJ,day,180,available,2022-05-10 06:17:58.000Z,2022-09-03 06:39:17.334Z,false
evt_0T5RshrL4UNnGc1LqK3QymHKzCny,plan.created,2022-05-10 16:18:15.479Z,pln_0T5RkJnS4UNnGc1SO0fS4hfqgWvP,day,30,available,2022-05-10 15:44:56.000Z,2022-09-03 06:39:15.919Z,false
evt_0T5RsiAX4UNnGc45UahgXJ7hFOiC,plan.created,2022-05-10 16:18:16.669Z,pln_0T5RkPAE4UNnGc1Ax07oa9XuOiN1,day,360,available,2022-05-10 15:45:16.000Z,2022-09-03 06:39:16.907Z,false
evt_0T5iejdN2j2CrO2Zb8nRUA7REqKh,plan.created,2022-05-13 13:09:23.421Z,pln_0T5Wy9ZO2j2CrO0LpEIKCFo6TqJE,day,30,available,2022-05-11 13:11:15.000Z,2022-05-18 13:33:22.279Z,false
evt_0T5iekZz2j2CrO1JCzQio6Vn8iox,plan.created,2022-05-13 13:09:27.055Z,pln_0T5WyHz12j2CrO4m29UdNKVQcy4b,day,30,available,2022-05-11 13:11:47.000Z,2022-05-18 13:33:23.556Z,false
evt_0T6BNAo20leNbX1gCIlZ89NT5crI,plan.created,2022-05-18 11:01:31.710Z,pln_0T6793A10leNbX0j0bSTdtNT8eQx,month,1,available,2022-05-17 17:40:20.000Z,,true
evt_0T7PYDL90vu6UL1qL9pAjM3b2FrS,plan.created,2022-05-31 11:42:04.595Z,pln_0T7PT4gE0vu6UL4wXCP18w6imeWr,day,30,available,2022-05-31 11:21:39.000Z,,true
evt_0T7PYCuM0vu6UL5kZNlS9oPjuzBA,plan.created,2022-05-31 11:42:02.934Z,pln_0T7PT4y40vu6UL2fqHZuRFiHByYn,day,30,available,2022-05-31 11:21:40.000Z,,true
evt_0T7PYC6Z0vu6UL29PzOwyH6GsC2S,plan.created,2022-05-31 11:41:59.847Z,pln_0T7PT5Bw0vu6UL3IluI5SjcuM2Ju,day,30,available,2022-05-31 11:21:41.000Z,,true
evt_0T859q2Q1mNcBO3wtdEa5FLd717J,plan.created,2022-06-07 14:28:41.262Z,pln_0T853F0M1mNcBO2P7X1NsAZu5Vnh,day,30,available,2022-06-07 14:02:28.000Z,,true
evt_0T8H06cd4MTdQU3RK6CxQoTaIR6G,plan.created,2022-06-09 15:05:17.763Z,pln_0T8F5TCu4MTdQU5ZJeMUpai4SUv3,day,30,available,2022-06-09 07:14:03.000Z,2022-07-04 13:03:47.772Z,false
evt_0T8H06qd4MTdQU4aqzbXgjRaBn4d,plan.created,2022-06-09 15:05:18.631Z,pln_0T8F5VYi4MTdQU54RvZUEuJddG2b,day,90,available,2022-06-09 07:14:12.000Z,2022-07-04 13:03:48.091Z,false
evt_0T8H06vl4MTdQU5YC4gosfXWsWgO,plan.created,2022-06-09 15:05:18.949Z,pln_0T8F5XSu4MTdQU00oSJnGpLp880Q,day,180,available,2022-06-09 07:14:19.000Z,2022-07-04 13:03:48.423Z,false
evt_0T8H070Y4MTdQU0iYam8zM3Wjjq6,plan.created,2022-06-09 15:05:19.246Z,pln_0T8F5Z9q4MTdQU5hs7E4TX2gwelZ,day,360,available,2022-06-09 07:14:26.000Z,2022-07-04 13:03:48.497Z,false
evt_0T8e4zfq27ZVKJ29pR0xepZqmhW8,plan.created,2022-06-13 13:48:58.422Z,pln_0T8cP64g27ZVKJ3tQpfPpz3UyIr2,day,30,available,2022-06-13 06:56:16.000Z,2022-06-21 10:42:03.002Z,false
evt_0T8vAw7r27ZVKJ2TXkqLgFdSLuSQ,plan.created,2022-06-16 11:59:12.463Z,pln_0T8pTQi127ZVKJ2bjUsehr71pen3,day,30,available,2022-06-15 12:35:01.000Z,2022-07-19 15:07:33.918Z,false
evt_0T8vAw8z27ZVKJ0HBk0hEjQeXT3U,plan.created,2022-06-16 11:59:12.533Z,pln_0T8pTQjD27ZVKJ5AZznXuypJ3Lzy,day,180,available,2022-06-15 12:35:01.000Z,,true
evt_0T8vAwA127ZVKJ4wn6V8qzGTuw50,plan.created,2022-06-16 11:59:12.597Z,pln_0T8pTQkR27ZVKJ2lTiffXvf5zhOW,day,360,available,2022-06-15 12:35:02.000Z,,true
evt_0T8vFPMU2GHkrn55hmqkl0Wl5Hid,plan.created,2022-06-16 12:16:58.158Z,pln_0T8pVY902GHkrn0rOy5ympATMmXW,day,30,available,2022-06-15 12:43:27.000Z,2022-06-21 12:44:48.851Z,false
evt_0T8vFPNa2GHkrn5kGZ6XavPmVfqh,plan.created,2022-06-16 12:16:58.226Z,pln_0T8pVYAC2GHkrn0HM6orD3KV1MHz,day,30,available,2022-06-15 12:43:27.000Z,2022-06-21 12:44:48.924Z,false
evt_0T8vFPOl2GHkrn4kpOggZ9qvmErj,plan.created,2022-06-16 12:16:58.299Z,pln_0T8pVYBO2GHkrn35nj28LHMPFq37,day,30,available,2022-06-15 12:43:27.000Z,2022-09-03 06:41:34.293Z,false
evt_0T8vFPQ22GHkrn36MtMyR9NGE1Vb,plan.created,2022-06-16 12:16:58.378Z,pln_0T8pVYCZ2GHkrn2Zil2dm3oxU04J,day,30,available,2022-06-15 12:43:27.000Z,2022-09-03 06:41:35.441Z,false
evt_0T8vFMt13qLZE43eeNY12vnitYLr,plan.created,2022-06-16 12:16:48.643Z,pln_0T8pXUjn3qLZE44z5IeMbd7CdL5D,day,30,available,2022-06-15 12:51:10.000Z,2022-07-19 12:49:13.183Z,false
evt_0T8vFMu33qLZE40Da1ObFvjDFECO,plan.created,2022-06-16 12:16:48.707Z,pln_0T8pXUkz3qLZE44uckJy7UlVmJDr,day,30,available,2022-06-15 12:51:10.000Z,2022-07-19 12:49:13.241Z,false
evt_0T8vFMuz3qLZE41g2KvxLOd7Gnuu,plan.created,2022-06-16 12:16:48.765Z,pln_0T8pXUmA3qLZE40zNa9VOxc1vQiG,day,30,available,2022-06-15 12:51:10.000Z,2022-07-19 12:49:13.295Z,false
evt_0T8vFMFB1mNcBO0IEXuzuUeLKAVt,plan.created,2022-06-16 12:16:46.173Z,pln_0T8pXqMO1mNcBO2bbFctws7sTCW6,day,30,available,2022-06-15 12:52:33.000Z,,true
evt_0T8vFJgc3dZCpo1YD8uoI7oy6MXk,plan.created,2022-06-16 12:16:36.342Z,pln_0T8pZNdh3dZCpo31NgPcaWjPUZ5J,day,30,available,2022-06-15 12:58:40.000Z,2022-06-21 10:42:10.502Z,false
evt_0T8vFJk23dZCpo1tTBSCGnMLVXEl,plan.created,2022-06-16 12:16:36.554Z,pln_0T8pZNew3dZCpo0Mos8hmVxgmq1q,day,30,available,2022-06-15 12:58:40.000Z,2022-06-21 10:42:10.618Z,false
evt_0T8vFJl13dZCpo2pUjjjDKKcxB70,plan.created,2022-06-16 12:16:36.615Z,pln_0T8pZNg73dZCpo3pb7hiz5Cf7vSS,day,30,available,2022-06-15 12:58:40.000Z,2022-06-21 10:42:10.751Z,false
evt_0T8vFK7B3EVOEW5RzO0XcMOfqaYc,plan.created,2022-06-16 12:16:37.989Z,pln_0T8pa7dW3EVOEW0QnjshLuit7hvA,day,30,available,2022-06-15 13:01:36.000Z,2022-09-03 06:39:51.381Z,false
evt_0T8vFJyk32QCyV2mOBDjpW5Alm62,plan.created,2022-06-16 12:16:37.466Z,pln_0T8paFUa32QCyV2TS5u8CCgJxWQt,day,30,available,2022-06-15 13:02:07.000Z,2022-09-03 06:39:50.332Z,false
evt_0T8vFKMR2j2CrO5WQ96DhrAWKUJz,plan.created,2022-06-16 12:16:38.935Z,pln_0T8paIcp2j2CrO54Qjls3XHqdo3s,day,30,available,2022-06-15 13:02:19.000Z,2022-09-03 06:40:00.697Z,false
evt_0T8vFKNS2j2CrO04gGs5CWmjcy3n,plan.created,2022-06-16 12:16:38.998Z,pln_0T8paIe22j2CrO2JkLweD4lxYPhI,day,30,available,2022-06-15 13:02:19.000Z,2022-09-03 06:40:01.278Z,false
evt_0T8vAtgV4UNnGc0NLsK08doj8j66,plan.created,2022-06-16 11:59:03.079Z,pln_0T8pbjDO4UNnGc1cmkdAtUoLzzHt,day,30,available,2022-06-15 13:07:59.000Z,2022-09-03 06:39:18.022Z,false
evt_0T8vAtvI4UNnGc5CYX0L7nFKFIuP,plan.created,2022-06-16 11:59:03.996Z,pln_0T8pbjEa4UNnGc0v8wmMZWDVGOtK,day,360,available,2022-06-15 13:07:59.000Z,2022-09-03 06:39:19.035Z,false
evt_0T8vAtym4UNnGc5YyMSKFiCe50Kb,plan.created,2022-06-16 11:59:04.212Z,pln_0T8pbjFo4UNnGc3zO4x5x9gRROr1,day,180,available,2022-06-15 13:07:59.000Z,2022-09-03 06:39:19.655Z,false
evt_0T8vAuFn12RIDn2285QyYRkJb6rU,plan.created,2022-06-16 11:59:05.267Z,pln_0T8pfehq12RIDn4ytAOOwW0E72af,day,30,available,2022-06-15 13:23:35.000Z,2022-09-03 06:39:20.560Z,false
evt_0T8vAuMb0jg0oY1pQLrNOeiLo4il,plan.created,2022-06-16 11:59:05.689Z,pln_0T8pg1Oq0jg0oY4YYpvQDbUWXgYd,day,30,available,2022-06-15 13:25:02.000Z,2022-06-21 10:41:56.443Z,false
evt_0T8vAuRd0jg0oY1RnD2fihJ06vH3,plan.created,2022-06-16 11:59:06.001Z,pln_0T8pg1Q20jg0oY5X6yxHU7RgdEOZ,day,30,available,2022-06-15 13:25:02.000Z,2022-06-21 10:41:56.524Z,false
evt_0T8vAuSe0jg0oY4oSvselp41tvO5,plan.created,2022-06-16 11:59:06.064Z,pln_0T8pg1RG0jg0oY0o0m0rAUM8Bhqb,day,30,available,2022-06-15 13:25:03.000Z,2022-06-21 10:41:56.601Z,false
evt_0T8vFJ9M4W74Mh0X8PsIVxY7Tos4,plan.created,2022-06-16 12:16:34.280Z,pln_0T8phefz4W74Mh2lhvmDsNHRALRT,month,1,available,2022-06-15 13:31:32.000Z,2022-11-14 16:02:54.286Z,false
evt_0T8vFJAy4W74Mh42DQb1Wx0V7NJM,plan.created,2022-06-16 12:16:34.380Z,pln_0T8phehB4W74Mh2MrpsKp2Avi771,month,1,available,2022-06-15 13:31:32.000Z,2022-11-14 16:02:54.366Z,false
evt_0T8vFJEH4W74Mh5JDvYpEtzgnqqT,plan.created,2022-06-16 12:16:34.585Z,pln_0T8pheiN4W74Mh26XWXYJciLHIUj,month,1,available,2022-06-15 13:31:32.000Z,2022-09-07 15:15:09.826Z,false
evt_0T8vFKc84FVtBx3O0yaBveEFtA0R,plan.created,2022-06-16 12:16:39.908Z,pln_0T8piJlg4FVtBx1ugdx0BJd0FPny,day,30,available,2022-06-15 13:34:10.000Z,2022-09-03 06:40:02.748Z,false
evt_0T8vFKdh4FVtBx5kGf3z3hNRXBUk,plan.created,2022-06-16 12:16:40.005Z,pln_0T8piJmu4FVtBx2GpcjVc9Buh6ls,day,30,available,2022-06-15 13:34:10.000Z,2022-09-03 06:40:03.132Z,false
evt_0T8vFKnf1kLr6a19HJgMJC5NmhkL,plan.created,2022-06-16 12:16:40.623Z,pln_0T8pjPdZ1kLr6a1x60oX3mpF2pas,day,360,available,2022-06-15 13:38:31.000Z,2022-09-03 06:40:08.696Z,false
evt_0T8vFKox1kLr6a1PUaDh0EfiS9Wj,plan.created,2022-06-16 12:16:40.703Z,pln_0T8pjPel1kLr6a1f7Ex1yZBMvPZT,day,30,available,2022-06-15 13:38:31.000Z,2022-09-03 06:40:09.289Z,false
evt_0T8vFKq01kLr6a3zDfmjR5qtFdEr,plan.created,2022-06-16 12:16:40.768Z,pln_0T8pjPg01kLr6a5X2ONneUlkly3h,day,360,available,2022-06-15 13:38:31.000Z,2022-06-21 10:42:14.984Z,false
evt_0T8vFKtC1kLr6a2SHYP3Q9rZHq3S,plan.created,2022-06-16 12:16:40.966Z,pln_0T8pjPhE1kLr6a2uhRha85hAlsUw,day,30,available,2022-06-15 13:38:31.000Z,2022-06-21 10:42:15.339Z,false
evt_0T8vFKu81kLr6a3eVc5UQOV3w9tZ,plan.created,2022-06-16 12:16:41.024Z,pln_0T8pjPiO1kLr6a5HmwWDovhX4H1f,day,30,available,2022-06-15 13:38:31.000Z,2022-09-03 06:40:11.832Z,false
evt_0T8vFKzR4RRlXD5qVTQxKBRqHK92,plan.created,2022-06-16 12:16:41.353Z,pln_0T8pmpXj4RRlXD5x3SektgMRGxgF,day,30,available,2022-06-15 13:52:05.000Z,2022-06-21 10:42:15.866Z,false
evt_0T8vFL634MTdQU2ntobjS1MrvHJY,plan.created,2022-06-16 12:16:41.763Z,pln_0T8pqQSE4MTdQU4GM7nm30BJKTWn,day,30,available,2022-06-15 14:06:22.000Z,2022-06-21 10:42:16.386Z,false
evt_0T8vFL7S4MTdQU0TpRxvE5I7i1HL,plan.created,2022-06-16 12:16:41.850Z,pln_0T8pqQTS4MTdQU2obh5CyjZJr1lQ,day,30,available,2022-06-15 14:06:22.000Z,2022-07-19 12:49:07.206Z,false
evt_0T8vFL8p4MTdQU4jjXoqt14WEWxM,plan.created,2022-06-16 12:16:41.935Z,pln_0T8pqQUd4MTdQU5CArNLstdQQJ5u,day,90,available,2022-06-15 14:06:22.000Z,2022-07-19 12:49:07.254Z,false
evt_0T8vFL9m4MTdQU37D2II89YU2BTg,plan.created,2022-06-16 12:16:41.994Z,pln_0T8pqQVo4MTdQU5STIyJYikjIgxk,day,180,available,2022-06-15 14:06:22.000Z,2022-07-19 12:49:07.306Z,false
evt_0T8vFLAm4MTdQU3tnlyeRFSc7OCo,plan.created,2022-06-16 12:16:42.056Z,pln_0T8pqQX04MTdQU5AQArT16xMAkRg,day,360,available,2022-06-15 14:06:22.000Z,2022-07-19 12:49:07.360Z,false
evt_0T8vFLGK0vu6UL4OGCSd6ld1HQm7,plan.created,2022-06-16 12:16:42.400Z,pln_0T8pr3TL0vu6UL0VErByfBFlv674,day,30,available,2022-06-15 14:08:52.000Z,,true
evt_0T8vFLHv0vu6UL2W6EJOMN0mdpsc,plan.created,2022-06-16 12:16:42.499Z,pln_0T8pr3UW0vu6UL4K32ur9LNn8EDD,day,30,available,2022-06-15 14:08:52.000Z,,true
evt_0T8vFLIw0vu6UL1LXaONHJnl4jsy,plan.created,2022-06-16 12:16:42.562Z,pln_0T8pr3Vj0vu6UL1uxa7AoWtZ5NSh,day,30,available,2022-06-15 14:08:52.000Z,,true
evt_0T8vFLY80wBid15BkSEsnZNU5SNc,plan.created,2022-06-16 12:16:43.504Z,pln_0T8psBJ00wBid12BVC0j4UkuzaUD,day,30,available,2022-06-15 14:13:20.000Z,,true
evt_0T8vFLhX1VcP2i0KZl5T0FhNN4ZE,plan.created,2022-06-16 12:16:44.087Z,pln_0T8psMUF1VcP2i0Z5txMFR7LrPSl,day,30,available,2022-06-15 14:14:03.000Z,2022-06-21 12:44:39.764Z,false
evt_0T8vFLyH1QkWkd0UV2gOa6l2wyZv,plan.created,2022-06-16 12:16:45.125Z,pln_0T8psZsU1QkWkd1EPUxNOkxnm8ap,day,30,available,2022-06-15 14:14:55.000Z,2022-09-03 06:41:06.758Z,false
evt_0T8vFLzd1QkWkd4lgxMYHiEl6O3w,plan.created,2022-06-16 12:16:45.209Z,pln_0T8psZtg1QkWkd2T6cTF8sZ4nY6u,day,30,available,2022-06-15 14:14:55.000Z,2022-09-03 06:41:07.483Z,false
evt_0T8vFMAQ0CYvMj1ZnEngB78ilaXp,plan.created,2022-06-16 12:16:45.878Z,pln_0T8psmq90CYvMj47SJoLVqXDBg56,day,30,available,2022-06-15 14:15:45.000Z,2022-06-21 12:44:41.639Z,false
evt_0T8vtXDM0vu6UL4Iy7rGjVsvFtSV,plan.created,2022-06-16 14:56:21.464Z,pln_0T8vpQfl0vu6UL07FLmqdg9L8JRO,day,30,available,2022-06-16 14:40:03.000Z,2022-06-21 10:42:17.594Z,false
evt_0T8vtX9q0vu6UL0uxRFnXzITVS1W,plan.created,2022-06-16 14:56:21.246Z,pln_0T8vpQfm0vu6UL0T4FOwmT7pPVKR,day,30,available,2022-06-16 14:40:03.000Z,2022-06-20 15:51:34.758Z,false
evt_0T8vtX8Q0vu6UL4y3xxfzO1pGntA,plan.created,2022-06-16 14:56:21.158Z,pln_0T8vpQfn0vu6UL0suOZmK6PFfS5L,day,30,available,2022-06-16 14:40:03.000Z,2022-06-21 10:42:17.407Z,false
evt_0T8vtX2x0vu6UL3djO13ERc5jbnp,plan.created,2022-06-16 14:56:20.819Z,pln_0T8vpQfp0vu6UL0Y6w7MBNUVRKkL,day,30,available,2022-06-16 14:40:03.000Z,2022-06-21 10:42:17.242Z,false
evt_0T8vtWyd0vu6UL3a3yfrahNok9Kl,plan.created,2022-06-16 14:56:20.551Z,pln_0T8vpQfr0vu6UL3URObdvtTUbhEA,day,30,available,2022-06-16 14:40:03.000Z,2022-06-20 15:51:33.457Z,false
evt_0T8vtWiG0vu6UL42kVpEus92wurZ,plan.created,2022-06-16 14:56:19.536Z,pln_0T8vpQg30vu6UL2fXf7ZMi6U7vQb,day,30,available,2022-06-16 14:40:03.000Z,2022-06-21 10:42:16.905Z,false
evt_0T8vtXHE0vu6UL5nhpwPhuX0w9R3,plan.created,2022-06-16 14:56:21.704Z,pln_0T8vpgBD0vu6UL26Xdh09RgJ402y,day,30,available,2022-06-16 14:41:02.000Z,2022-06-20 15:57:50.496Z,false
evt_0T8vtXG20vu6UL3Rqi34DB3myyFa,plan.created,2022-06-16 14:56:21.630Z,pln_0T8vpgBF0vu6UL2bXw4LEhPmN5rP,day,30,available,2022-06-16 14:41:02.000Z,2022-06-20 15:51:35.129Z,false
evt_0T8vtXEH0vu6UL0yExDvY1GuWap2,plan.created,2022-06-16 14:56:21.521Z,pln_0T8vpgBH0vu6UL4OJbChd57xCALU,day,30,available,2022-06-16 14:41:02.000Z,2022-06-21 10:42:17.684Z,false
evt_0T8vtX3v0vu6UL62hwExGWknkfYO,plan.created,2022-06-16 14:56:20.879Z,pln_0T8vpgBI0vu6UL00hqp3HfVRrrUU,day,30,available,2022-06-16 14:41:02.000Z,2022-06-20 15:51:34.427Z,false
evt_0T8vtX1j0vu6UL0HiQh0nbbrE70Q,plan.created,2022-06-16 14:56:20.743Z,pln_0T8vpgBJ0vu6UL0twGgdjJbkQpKe,day,30,available,2022-06-16 14:41:02.000Z,2022-06-20 15:51:34.318Z,false
evt_0T8vtWvP0vu6UL08lQyCbqqWyXij,plan.created,2022-06-16 14:56:20.351Z,pln_0T8vpgBL0vu6UL18rmM8GC09PGa7,day,30,available,2022-06-16 14:41:02.000Z,2022-06-21 10:42:16.989Z,false
evt_0T9006yA0ueoKW0YIs3dFCTIbZY7,plan.created,2022-06-17 07:47:34.218Z,pln_0T8zkad90ueoKW4aTBJVbBNesCic,day,30,available,2022-06-17 06:45:54.000Z,2022-07-06 11:39:03.916Z,false
evt_0T9007Hf0ueoKW39VTP3M55oIx3M,plan.created,2022-06-17 07:47:35.427Z,pln_0T8zpoYo0ueoKW4g1iBayuX2I4pX,day,90,available,2022-06-17 07:06:40.000Z,2022-07-06 11:39:03.979Z,false
evt_0T9007MT0ueoKW0kbjdCCwTtCfys,plan.created,2022-06-17 07:47:35.725Z,pln_0T8zpomp0ueoKW5GZXl5OjrzryBK,day,180,available,2022-06-17 07:06:41.000Z,2022-07-06 11:39:04.032Z,false
evt_0T9007RA0ueoKW34W4M72jZEJBG2,plan.created,2022-06-17 07:47:36.016Z,pln_0T8zpucR0ueoKW1jAiDT4Fk8FXHR,day,360,available,2022-06-17 07:07:03.000Z,2022-07-06 11:39:04.090Z,false
evt_0TAL2bE34esNSO2Q3cGDc0uPmuwO,plan.created,2022-07-01 12:38:03.067Z,pln_0TAFDVTg4esNSO3jfkR1iChWYURA,day,30,available,2022-06-30 12:43:44.000Z,2022-07-13 13:39:44.130Z,false
evt_0TAL2bW14esNSO1WrKaAeR60ctWQ,plan.created,2022-07-01 12:38:04.181Z,pln_0TAFEVhn4esNSO3z8SiyXHJmVJoE,day,30,available,2022-06-30 12:47:43.000Z,2022-07-13 13:39:44.189Z,false
evt_0TAn0AXj3dZCpo1tvzvpRpb56gfi,plan.created,2022-07-06 07:24:01.251Z,pln_0TAhi1xa3dZCpo2Ey2BiaWptp2vv,day,30,available,2022-07-05 09:40:36.000Z,,true
evt_0TAn0AYd3dZCpo17MnFWlAn8kD6O,plan.created,2022-07-06 07:24:01.307Z,pln_0TAhm1RM3dZCpo4jL9SLnZQidLI4,day,30,available,2022-07-05 09:56:27.000Z,,true
evt_0TAn0AZD3dZCpo2nEzUQolsErc8T,plan.created,2022-07-06 07:24:01.343Z,pln_0TAhm4Fc3dZCpo57HrUPZROsw36n,day,30,available,2022-07-05 09:56:38.000Z,,true
evt_0TAn0AhA3dZCpo3de7MWo28hSiHI,plan.created,2022-07-06 07:24:01.836Z,pln_0TAjzjw63dZCpo1uOLrVJjNDLDVb,day,30,available,2022-07-05 19:03:29.000Z,,true
evt_0TAn0AlF3dZCpo15Fd7qO2ULQe4i,plan.created,2022-07-06 07:24:02.089Z,pln_0TAjznIp3dZCpo323a9HiZYwwTGY,day,30,available,2022-07-05 19:03:42.000Z,,true
evt_0TAn0Asg3dZCpo3gTGDoqH3QmQqR,plan.created,2022-07-06 07:24:02.550Z,pln_0TAjzpm33dZCpo3GzFgyV5UZAa3f,day,30,available,2022-07-05 19:03:52.000Z,,true
evt_0TAn0Au13dZCpo35yXveZbbunUUw,plan.created,2022-07-06 07:24:02.633Z,pln_0TAjzsJ03dZCpo0Vmwp2pj2x1VfE,day,30,available,2022-07-05 19:04:02.000Z,,true
evt_0TAn0Auy3dZCpo5rl9K72zDW19Xh,plan.created,2022-07-06 07:24:02.692Z,pln_0TAjzuj63dZCpo0uw1PlTARqxxQJ,day,30,available,2022-07-05 19:04:11.000Z,,true
evt_0TAn0AvW3dZCpo0tHK6FNy0968Ey,plan.created,2022-07-06 07:24:02.726Z,pln_0TAjzwxC3dZCpo4dk3csRTQ1SutE,day,30,available,2022-07-05 19:04:20.000Z,,true
evt_0TAoftI53dZCpo1xckwE3n1TIS54,plan.created,2022-07-06 14:16:01.045Z,pln_0TAoOFkr3dZCpo0tIAbmKKMOMPHP,day,30,available,2022-07-06 13:05:57.000Z,2022-07-06 14:34:48.171Z,false
evt_0TAoftIp3dZCpo4DE86Ov4TyTN2q,plan.created,2022-07-06 14:16:01.091Z,pln_0TAoOXw63dZCpo4T3DQvBDv4AVH7,day,30,available,2022-07-06 13:07:07.000Z,2022-07-06 14:34:48.251Z,false
evt_0TAoftJO3dZCpo4LqtvGTomEZEiH,plan.created,2022-07-06 14:16:01.126Z,pln_0TAoOjCe3dZCpo10aPBAEqkHgCAZ,day,30,available,2022-07-06 13:07:50.000Z,2022-07-06 14:34:48.299Z,false
evt_0TAofuKo3dZCpo1qKu3rQixn89hQ,plan.created,2022-07-06 14:16:05.058Z,pln_0TAoOqeC3dZCpo5j8SCVAk58xbjf,day,30,available,2022-07-06 13:08:19.000Z,,true
evt_0TAofud63dZCpo0IKQMVdpM6NNbq,plan.created,2022-07-06 14:16:06.192Z,pln_0TAoOtFD3dZCpo24XJ0REuBsHNLQ,day,30,available,2022-07-06 13:08:29.000Z,,true
evt_0TAofuvk3dZCpo1xquLVevCFYG1p,plan.created,2022-07-06 14:16:07.348Z,pln_0TAoOvRI3dZCpo2NJXESAqJEj35Z,day,30,available,2022-07-06 13:08:37.000Z,,true
evt_0TAofuwS3dZCpo03TfKIVAoUBVWa,plan.created,2022-07-06 14:16:07.392Z,pln_0TAoOxx53dZCpo5DQzrMh9wUbwTE,day,30,available,2022-07-06 13:08:47.000Z,2022-07-06 14:34:48.369Z,false
evt_0TAofux23dZCpo5rx7oIJT8bYGmr,plan.created,2022-07-06 14:16:07.428Z,pln_0TAoP0jC3dZCpo13DvMOSjsNmeKv,day,30,available,2022-07-06 13:08:58.000Z,2022-07-06 14:34:48.419Z,false
evt_0TAofuxb3dZCpo0gDxe30ERv16nM,plan.created,2022-07-06 14:16:07.463Z,pln_0TAoP3bD3dZCpo2pYbDuC85TJXUJ,day,30,available,2022-07-06 13:09:09.000Z,2022-07-06 14:34:48.466Z,false
evt_0TBTSQyU1mNcBO0u2uv7lg5rlieR,plan.created,2022-07-13 13:39:43.710Z,pln_0TBSjKh71mNcBO3IJ4hTUsEK1qjA,day,30,available,2022-07-13 10:40:34.000Z,2022-09-03 06:41:11.066Z,false
evt_0TBTSQzO1mNcBO02ARxDdgkindYy,plan.created,2022-07-13 13:39:43.766Z,pln_0TBSjNxZ1mNcBO3gmOVkZCPa61PI,day,30,available,2022-07-13 10:40:47.000Z,2022-09-03 06:41:11.374Z,false
evt_0TBTSQzy1mNcBO5vRQYVbjQrL0CR,plan.created,2022-07-13 13:39:43.802Z,pln_0TBSjh2p1mNcBO569Y4upJt44uzi,day,30,available,2022-07-13 10:42:00.000Z,2022-09-03 06:41:11.629Z,false
evt_0TBTSR0a1mNcBO31wUoC1xSvyNlW,plan.created,2022-07-13 13:39:43.840Z,pln_0TBSjixJ1mNcBO4sC8IYfIUo5NGx,day,30,available,2022-07-13 10:42:08.000Z,2022-09-03 06:41:12.048Z,false
evt_0TBfZEnI0wBid13P2LwdJNzyLbt6,plan.created,2022-07-15 15:22:01.216Z,pln_0TBeRDcX0wBid15gumf5mmu9F9mE,day,30,available,2022-07-15 10:43:53.000Z,2022-09-03 06:41:01.875Z,false
evt_0TBfZEyZ0wBid13ICWjeHufnJSjs,plan.created,2022-07-15 15:22:01.915Z,pln_0TBeRKBM0wBid144GeO3SMIqBWq2,day,30,available,2022-07-15 10:44:18.000Z,2022-09-03 06:41:02.387Z,false
evt_0TBfZEzG0wBid127Llp2y9ZLs6WJ,plan.created,2022-07-15 15:22:01.958Z,pln_0TBeROCN0wBid12Zb4m6sopGbTAN,day,30,available,2022-07-15 10:44:34.000Z,2022-09-03 06:41:02.649Z,false
evt_0TBfZEzt0wBid10zbKVO6gSWFIJg,plan.created,2022-07-15 15:22:01.997Z,pln_0TBeRQ310wBid127AYsy49IqrFgh,day,30,available,2022-07-15 10:44:41.000Z,2022-09-03 06:41:02.980Z,false
evt_0TBfEE5e4W74Mh2p4rkjgCcKIdvD,plan.created,2022-07-15 13:58:33.622Z,pln_0TBeuveG4W74Mh1RBeMkDLMwrIKN,day,1,available,2022-07-15 12:41:54.000Z,2022-09-05 14:28:28.555Z,false
evt_0TC0nYZa1DMEeq2mvEr8rHMQNFFe,plan.created,2022-07-19 06:30:36.894Z,pln_0TBwKzYT1DMEeq0AUvtH6QLqKi2G,day,30,available,2022-07-18 12:12:03.000Z,2022-08-16 14:33:59.505Z,false
evt_0TC0nYaO1DMEeq0Xlei5osaKPpD9,plan.created,2022-07-19 06:30:36.944Z,pln_0TBwb4TR1DMEeq401fAJCLfjAlJS,day,30,available,2022-07-18 13:15:55.000Z,2022-08-16 14:33:59.602Z,false
evt_0TC0nYlR1DMEeq5xZjCyqmb78RY5,plan.created,2022-07-19 06:30:37.629Z,pln_0TBwbMB71DMEeq1QdPYG6dZusjL1,day,30,available,2022-07-18 13:17:03.000Z,2022-08-16 14:33:59.675Z,false
